2008,10,8,SLM,Sell,100
2008,10,6,SLM,Buy,100
2008,10,13,SLM,Sell,100
2008,10,15,SLM,Buy,100
2008,10,22,SLM,Sell,100
2008,10,22,SLM,Buy,100
2008,10,29,SLM,Sell,100
2008,11,10,SLM,Buy,100
2008,11,17,SLM,Sell,100
2009,1,23,SLM,Buy,100
2009,1,30,SLM,Sell,100
2009,2,4,SLM,Buy,100
2009,2,11,SLM,Sell,100
2009,2,9,SLM,Buy,100
2009,2,17,SLM,Sell,100
2009,7,1,SLM,Buy,100
2009,7,9,SLM,Sell,100
2009,10,30,SLM,Buy,100
2009,11,6,SLM,Sell,100
2008,10,23,SNDK,Buy,100
2008,10,30,SNDK,Sell,100
2008,11,6,SNDK,Buy,100
2008,11,13,SNDK,Sell,100
2009,2,3,SNDK,Buy,100
2009,2,10,SNDK,Sell,100
2009,2,19,SNDK,Buy,100
2009,2,26,SNDK,Sell,100
2009,3,16,SNDK,Buy,100
2009,3,23,SNDK,Sell,100
2009,2,4,STI,Buy,100
2009,2,11,STI,Sell,100
2009,2,10,STI,Buy,100
2009,2,18,STI,Sell,100
2009,2,12,STI,Buy,100
2009,2,20,STI,Sell,100
2009,3,5,STI,Buy,100
2009,3,12,STI,Sell,100
2008,10,7,STX,Buy,100
2008,10,14,STX,Sell,100
2009,7,7,STX,Buy,100
2009,7,14,STX,Sell,100
2009,2,19,TE,Buy,100
2009,2,26,TE,Sell,100
2009,2,26,TEL,Buy,100
2009,3,5,TEL,Sell,100
2008,1,3,TER,Buy,100
2008,1,10,TER,Sell,100
2008,7,11,TER,Buy,100
2008,7,18,TER,Sell,100
2008,7,24,TER,Buy,100
2008,7,31,TER,Sell,100
2009,10,16,TER,Buy,100
2009,10,23,TER,Sell,100
2009,10,21,TER,Buy,100
2009,10,28,TER,Sell,100
2009,10,23,TER,Buy,100
2009,10,30,TER,Sell,100
2008,8,4,TIE,Buy,100
2008,8,11,TIE,Sell,100
2008,10,2,TIE,Buy,100
2008,10,9,TIE,Sell,100
2008,11,5,TIE,Buy,100
2008,11,12,TIE,Sell,100
2009,6,3,TIE,Buy,100
2009,6,10,TIE,Sell,100
2009,6,17,TIE,Buy,100
2009,6,24,TIE,Sell,100
2009,9,21,TIE,Buy,100
2009,9,28,TIE,Sell,100
2009,9,24,TIE,Buy,100
2009,10,1,TIE,Sell,100
2009,10,22,TIE,Buy,100
2009,10,29,TIE,Sell,100
2009,11,19,TIE,Buy,100
2009,11,27,TIE,Sell,100
2009,11,27,TIE,Buy,100
2009,12,4,TIE,Sell,100
2009,12,8,TIE,Buy,100
2009,12,15,TIE,Sell,100
2008,10,24,TSN,Buy,100
2008,10,31,TSN,Sell,100
2009,4,27,TSN,Buy,100
2009,5,4,TSN,Sell,100
